$ /home/sdinh/sandbox/OptiUNO/external/uno/bin/uno_ampl /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs012.nl constraint_relaxation_strategy=feasibility_restoration inequality_handling_method=interior_point hessian_model=exact inertia_correction_strategy=none globalization_mechanism=TR globalization_strategy=fletcher_filter_method time_limit=20.0

Automatically picked the filtersqp preset
Original model /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs012.nl
2 variables, 1 constraints (0 equality, 1 inequality)
Problem type: NLP
Reformulated model /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs012.nl -> no fixed bounds -> equality constrained -> bounds relaxed
3 variables, 1 constraints (1 equality, 0 inequality)

Non-default options:
QP_solver = BQPD

──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Iterations
 Major  Minor  Penalty   Barrier   Barrier   Radius    Phase ||Step||  Objective  Infeas    Statio    Compl     Status        
 -      3      -         1.00e-01  -         5.00e+00  OPT   5.00e+00  -2.755e+01 3.84e-01  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         2.50e+00  OPT   2.50e+00  -2.878e+01 1.35e-01  -         -         ✘ (f-type)    
 -      5      -         1.00e-01  -         1.25e+00  OPT   1.25e+00  -2.940e+01 5.84e-02  -         -         ✘ (f-type)    
 -      6      -         1.00e-01  -         6.25e-01  OPT   6.25e-01  -2.970e+01 3.19e-02  -         -         ✘ (f-type)    
 -      7      -         1.00e-01  -         3.12e-01  OPT   3.12e-01  -2.985e+01 2.17e-02  5.03e-01  1.00e-11  ✔ (f-type)    
 6      1      -         2.00e-02  -         6.25e-01  OPT   6.25e-01  -3.016e+01 3.16e-01  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         3.12e-01  OPT   3.12e-01  -3.000e+01 9.28e-04  -         -         ✘ (f-type)    
 -      3      -         2.00e-02  -         1.56e-01  OPT   1.56e-01  -2.992e+01 2.04e-04  5.02e-01  2.00e-12  ✔ (f-type)    
 7      1      -         2.00e-02  -         3.12e-01  OPT   3.12e-01  -3.008e+01 1.57e-01  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         1.56e-01  OPT   1.56e-01  -3.000e+01 2.60e-04  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         7.81e-02  OPT   7.81e-02  -2.996e+01 6.48e-05  5.01e-01  2.00e-12  ✔ (f-type)    
 8      1      -         2.00e-02  -         1.56e-01  OPT   1.56e-01  -3.004e+01 7.84e-02  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         7.81e-02  OPT   7.81e-02  -3.000e+01 6.48e-05  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         3.91e-02  OPT   3.91e-02  -2.998e+01 1.62e-05  5.00e-01  2.00e-12  ✔ (f-type)    
 9      1      -         2.00e-02  -         7.81e-02  OPT   7.81e-02  -2.994e+01 6.48e-05  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         3.91e-02  OPT   3.91e-02  -2.996e+01 1.62e-05  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         1.95e-02  OPT   1.95e-02  -2.997e+01 4.06e-06  -         -         ✘ (f-type)    
 -      4      -         2.00e-02  -         9.77e-03  OPT   9.77e-03  -2.998e+01 1.02e-06  -         -         ✘ (f-type)    
 -      5      -         2.00e-02  -         4.88e-03  OPT   4.88e-03  -2.998e+01 2.55e-07  -         -         ✘ (f-type)    
 -      6      -         2.00e-02  -         2.44e-03  OPT   2.44e-03  -2.998e+01 6.41e-08  -         -         ✘ (f-type)    
 -      7      -         2.00e-02  -         1.22e-03  OPT   1.22e-03  -2.998e+01 1.62e-08  -         -         ✘ (f-type)    
 -      8      -         2.00e-02  -         6.10e-04  OPT   6.10e-04  -2.998e+01 4.16e-09  5.00e-01  2.00e-12  ✔ (h-type)    
 10     1      -         2.00e-02  -         1.22e-03  OPT   1.22e-03  -2.998e+01 1.58e-08  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         6.10e-04  OPT   6.10e-04  -2.998e+01 3.96e-09  -         -         ✘ (f-type)    
 -      3      -         2.00e-02  -         3.05e-04  OPT   3.05e-04  -2.998e+01 9.89e-10  5.00e-01  2.00e-12  ✔ (f-type)    
 11     1      -         2.00e-02  -         6.10e-04  OPT   6.10e-04  -2.998e+01 3.96e-09  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         3.05e-04  OPT   3.05e-04  -2.998e+01 9.89e-10  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         1.53e-04  OPT   1.53e-04  -2.998e+01 2.47e-10  -         -         ✘ (f-type)    
 -      4      -         2.00e-02  -         7.63e-05  OPT   7.63e-05  -2.998e+01 6.18e-11  5.00e-01  2.00e-12  ✔ (f-type)    
 12     1      -         2.00e-02  -         1.53e-04  OPT   1.53e-04  -2.998e+01 2.47e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         7.63e-05  OPT   7.63e-05  -2.998e+01 6.18e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         3.81e-05  OPT   3.81e-05  -2.998e+01 1.55e-11  5.00e-01  2.00e-12  ✔ (f-type)    
 13     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.66e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (f-type)    
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (f-type)    
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.16e-13  5.00e-01  2.00e-12  ✔ (f-type)    
 14     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.66e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.16e-13  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 1.03e-13  5.00e-01  2.00e-12  ✔ (f-type)    
 15     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.65e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.12e-13  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 1.03e-13  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         1.56e-06  OPT   1.56e-06  -2.998e+01 2.49e-14  5.00e-01  2.00e-12  ✔ (f-type)    
 16     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.66e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.12e-13  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 1.07e-13  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         1.56e-06  OPT   1.56e-06  -2.998e+01 2.84e-14  -         -         ✘ (current)   
 -      8      -         2.00e-02  -         7.81e-07  OPT   7.81e-07  -2.998e+01 1.07e-14  5.00e-01  2.00e-12  ✔ (f-type)    
 17     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.65e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.63e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.16e-13  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 1.03e-13  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         1.56e-06  OPT   1.56e-06  -2.998e+01 2.49e-14  -         -         ✘ (current)   
 -      8      -         2.00e-02  -         7.81e-07  OPT   7.81e-07  -2.998e+01 3.55e-15  -         -         ✘ (f-type)    
 -      9      -         2.00e-02  -         3.91e-07  OPT   3.91e-07  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 18     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.66e-11  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.12e-13  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 1.03e-13  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         1.56e-06  OPT   1.56e-06  -2.998e+01 2.49e-14  -         -         ✘ (current)   
 -      8      -         2.00e-02  -         7.81e-07  OPT   7.81e-07  -2.998e+01 7.11e-15  -         -         ✘ (current)   
 -      9      -         2.00e-02  -         3.91e-07  OPT   3.91e-07  -2.998e+01 3.55e-15  -         -         ✘ (current)   
 -      10     -         2.00e-02  -         1.95e-07  OPT   1.95e-07  -2.998e+01 3.55e-15  5.00e-01  2.00e-12  ✔ (f-type)    
 19     1      -         2.00e-02  -         1.00e-04  OPT   4.20e-05  -2.998e+01 1.87e-11  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         2.10e-05  OPT   2.10e-05  -2.998e+01 4.68e-12  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         1.05e-05  OPT   1.05e-05  -2.998e+01 1.17e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         5.25e-06  OPT   5.25e-06  -2.998e+01 2.88e-13  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         2.63e-06  OPT   2.63e-06  -2.998e+01 7.46e-14  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         1.31e-06  OPT   1.31e-06  -2.998e+01 2.13e-14  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         6.56e-07  OPT   6.56e-07  -2.998e+01 7.11e-15  -         -         ✘ (current)   
 -      8      -         2.00e-02  -         3.28e-07  OPT   3.28e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      9      -         2.00e-02  -         1.64e-07  OPT   1.64e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      10     -         2.00e-02  -         8.20e-08  OPT   8.20e-08  -2.998e+01 3.55e-15  5.00e-01  2.00e-12  ✔ (f-type)    
 20     1      -         2.00e-02  -         1.00e-04  OPT   4.15e-05  -2.998e+01 1.83e-11  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         2.08e-05  OPT   2.08e-05  -2.998e+01 4.58e-12  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         1.04e-05  OPT   1.04e-05  -2.998e+01 1.14e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         5.19e-06  OPT   5.19e-06  -2.998e+01 2.91e-13  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         2.60e-06  OPT   2.60e-06  -2.998e+01 7.11e-14  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         1.30e-06  OPT   1.30e-06  -2.998e+01 2.13e-14  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         6.49e-07  OPT   6.49e-07  -2.998e+01 1.07e-14  -         -         ✘ (current)   
 -      8      -         2.00e-02  -         3.25e-07  OPT   3.25e-07  -2.998e+01 7.11e-15  -         -         ✘ (current)   
 -      9      -         2.00e-02  -         1.62e-07  OPT   1.62e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      10     -         2.00e-02  -         8.11e-08  OPT   8.11e-08  -2.998e+01 3.55e-15  5.00e-01  2.00e-12  ✔ (f-type)    
 21     1      -         2.00e-02  -         1.00e-04  OPT   4.11e-05  -2.998e+01 1.79e-11  -         -         ✘ (current)   
 -      2      -         2.00e-02  -         2.05e-05  OPT   2.05e-05  -2.998e+01 4.48e-12  -         -         ✘ (current)   
 -      3      -         2.00e-02  -         1.03e-05  OPT   1.03e-05  -2.998e+01 1.12e-12  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         5.13e-06  OPT   5.13e-06  -2.998e+01 2.81e-13  -         -         ✘ (current)   
 -      5      -         2.00e-02  -         2.57e-06  OPT   2.57e-06  -2.998e+01 6.75e-14  -         -         ✘ (current)   
 -      6      -         2.00e-02  -         1.28e-06  OPT   1.28e-06  -2.998e+01 1.78e-14  -         -         ✘ (current)   
 -      7      -         2.00e-02  -         6.42e-07  OPT   6.42e-07  -2.998e+01 3.55e-15  -         -         ✘ (current)   
 -      8      -         2.00e-02  -         3.21e-07  OPT   3.21e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      9      -         2.00e-02  -         1.60e-07  OPT   1.60e-07  -2.998e+01 3.55e-15  -         -         ✘ (current)   
 -      10     -         2.00e-02  -         8.02e-08  OPT   8.02e-08  -2.998e+01 3.55e-15  -         -         ✘ (current)   
 -      11     -         2.00e-02  -         4.01e-08  OPT   4.01e-08  -2.998e+01 3.55e-15  5.00e-01  2.00e-12  ✔ (f-type)    
 22     1      -         2.00e-02  -         1.00e-04  OPT   2.30e-07  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (h-type)    
 23     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.66e-11  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.12e-13  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 9.95e-14  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         1.56e-06  OPT   1.56e-06  -2.998e+01 2.49e-14  -         -         ✘ (filter)    
 -      8      -         2.00e-02  -         7.81e-07  OPT   7.81e-07  -2.998e+01 7.11e-15  -         -         ✘ (filter)    
 -      9      -         2.00e-02  -         3.91e-07  OPT   3.91e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      10     -         2.00e-02  -         1.95e-07  OPT   1.95e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      11     -         2.00e-02  -         9.77e-08  OPT   9.77e-08  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 24     1      -         2.00e-02  -         1.00e-04  OPT   1.00e-04  -2.998e+01 1.06e-10  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         5.00e-05  OPT   5.00e-05  -2.998e+01 2.66e-11  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         2.50e-05  OPT   2.50e-05  -2.998e+01 6.64e-12  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         1.25e-05  OPT   1.25e-05  -2.998e+01 1.66e-12  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         6.25e-06  OPT   6.25e-06  -2.998e+01 4.16e-13  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         3.13e-06  OPT   3.13e-06  -2.998e+01 1.03e-13  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         1.56e-06  OPT   1.56e-06  -2.998e+01 2.49e-14  -         -         ✘ (filter)    
 -      8      -         2.00e-02  -         7.81e-07  OPT   7.81e-07  -2.998e+01 1.07e-14  -         -         ✘ (filter)    
 -      9      -         2.00e-02  -         3.91e-07  OPT   3.91e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      10     -         2.00e-02  -         1.95e-07  OPT   1.95e-07  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 25     1      -         2.00e-02  -         1.00e-04  OPT   6.44e-05  -2.998e+01 4.41e-11  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         3.22e-05  OPT   3.22e-05  -2.998e+01 1.10e-11  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         1.61e-05  OPT   1.61e-05  -2.998e+01 2.76e-12  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         8.05e-06  OPT   8.05e-06  -2.998e+01 6.86e-13  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         4.03e-06  OPT   4.03e-06  -2.998e+01 1.74e-13  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         2.01e-06  OPT   2.01e-06  -2.998e+01 4.26e-14  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         1.01e-06  OPT   1.01e-06  -2.998e+01 1.07e-14  -         -         ✘ (filter)    
 -      8      -         2.00e-02  -         5.03e-07  OPT   5.03e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      9      -         2.00e-02  -         2.52e-07  OPT   2.52e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      10     -         2.00e-02  -         1.26e-07  OPT   1.26e-07  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 26     1      -         2.00e-02  -         1.00e-04  OPT   6.37e-05  -2.998e+01 4.31e-11  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         3.18e-05  OPT   3.18e-05  -2.998e+01 1.08e-11  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         1.59e-05  OPT   1.59e-05  -2.998e+01 2.69e-12  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         7.96e-06  OPT   7.96e-06  -2.998e+01 6.75e-13  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         3.98e-06  OPT   3.98e-06  -2.998e+01 1.67e-13  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         1.99e-06  OPT   1.99e-06  -2.998e+01 4.26e-14  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         9.95e-07  OPT   9.95e-07  -2.998e+01 1.42e-14  -         -         ✘ (filter)    
 -      8      -         2.00e-02  -         4.98e-07  OPT   4.98e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      9      -         2.00e-02  -         2.49e-07  OPT   2.49e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      10     -         2.00e-02  -         1.24e-07  OPT   1.24e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      11     -         2.00e-02  -         6.22e-08  OPT   6.22e-08  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 27     1      -         2.00e-02  -         1.00e-04  OPT   3.56e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         1.78e-07  OPT   1.78e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      3      -         2.00e-02  -         8.91e-08  OPT   8.91e-08  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         4.45e-08  OPT   4.45e-08  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         2.23e-08  OPT   2.23e-08  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 28     1      -         2.00e-02  -         1.00e-04  OPT   2.23e-05  -2.998e+01 5.30e-12  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         1.12e-05  OPT   1.12e-05  -2.998e+01 1.33e-12  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         5.58e-06  OPT   5.58e-06  -2.998e+01 3.30e-13  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         2.79e-06  OPT   2.79e-06  -2.998e+01 8.88e-14  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         1.40e-06  OPT   1.40e-06  -2.998e+01 2.49e-14  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         6.98e-07  OPT   6.98e-07  -2.998e+01 7.11e-15  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         3.49e-07  OPT   3.49e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      8      -         2.00e-02  -         1.74e-07  OPT   1.74e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      9      -         2.00e-02  -         8.72e-08  OPT   8.72e-08  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      10     -         2.00e-02  -         4.36e-08  OPT   4.36e-08  -2.998e+01 7.11e-15  5.00e-01  2.00e-12  ✔ (f-type)    
 29     1      -         2.00e-02  -         1.00e-04  OPT   2.21e-05  -2.998e+01 5.17e-12  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         1.10e-05  OPT   1.10e-05  -2.998e+01 1.29e-12  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         5.52e-06  OPT   5.52e-06  -2.998e+01 3.20e-13  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         2.76e-06  OPT   2.76e-06  -2.998e+01 7.46e-14  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         1.38e-06  OPT   1.38e-06  -2.998e+01 1.78e-14  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         6.90e-07  OPT   6.90e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         3.45e-07  OPT   3.45e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      8      -         2.00e-02  -         1.72e-07  OPT   1.72e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      9      -         2.00e-02  -         8.62e-08  OPT   8.62e-08  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      10     -         2.00e-02  -         4.31e-08  OPT   4.31e-08  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      11     -         2.00e-02  -         2.16e-08  OPT   2.16e-08  -2.998e+01 3.55e-15  5.00e-01  2.00e-12  ✔ (f-type)    
 30     1      -         2.00e-02  -         1.00e-04  OPT   1.24e-07  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      2      -         2.00e-02  -         6.18e-08  OPT   6.18e-08  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      3      -         2.00e-02  -         3.09e-08  OPT   3.09e-08  -2.998e+01 3.55e-15  -         -         ✘ (current)   
 -      4      -         2.00e-02  -         1.54e-08  OPT   1.54e-08  -2.998e+01 0.00e+00  5.00e-01  2.00e-12  ✔ (f-type)    
 31     1      -         2.00e-02  -         1.00e-04  OPT   1.56e-05  -2.998e+01 2.59e-12  -         -         ✘ (filter)    
 -      2      -         2.00e-02  -         7.80e-06  OPT   7.80e-06  -2.998e+01 6.50e-13  -         -         ✘ (filter)    
 -      3      -         2.00e-02  -         3.90e-06  OPT   3.90e-06  -2.998e+01 1.67e-13  -         -         ✘ (filter)    
 -      4      -         2.00e-02  -         1.95e-06  OPT   1.95e-06  -2.998e+01 4.26e-14  -         -         ✘ (filter)    
 -      5      -         2.00e-02  -         9.75e-07  OPT   9.75e-07  -2.998e+01 7.11e-15  -         -         ✘ (filter)    
 -      6      -         2.00e-02  -         4.88e-07  OPT   4.88e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      7      -         2.00e-02  -         2.44e-07  OPT   2.44e-07  -2.998e+01 7.11e-15  -         -         ✘ (filter)    
 -      8      -         2.00e-02  -         1.22e-07  OPT   1.22e-07  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      9      -         2.00e-02  -         6.09e-08  OPT   6.09e-08  -2.998e+01 3.55e-15  -         -         ✘ (filter)    
 -      10     -         2.00e-02  -         3.05e-08  OPT   3.05e-08  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
 -      11     -         2.00e-02  -         1.52e-08  OPT   1.52e-08  -2.998e+01 0.00e+00  -         -         ✘ (f-type)    
