$ /home/sdinh/sandbox/OptiUNO/external/uno/bin/uno_ampl /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs081.nl constraint_relaxation_strategy=feasibility_restoration inequality_handling_method=inequality_constrained hessian_model=exact inertia_correction_strategy=primal globalization_mechanism=TR globalization_strategy=fletcher_filter_method time_limit=20.0

Automatically picked the filtersqp preset
Original model /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs081.nl
5 variables, 3 constraints (3 equality, 0 inequality)
Problem type: NLP

Non-default options:
QP_solver = BQPD
linear_solver = MUMPS
libhsl_path = 

──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Iterations
 Major  Minor  Penalty   Radius    Phase Regulariz Regulariz ||Step||  Objective  Infeas    Statio    Compl     Status        
──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
 0      -      -         1.00e+01  OPT   -         -         -         -4.997e-01 6.00e+00  1.70e+01  0.00e+00  initial point 
 32     1      -         1.00e+01  OPT   2.10e+02  -         7.74e-05  5.520e-02  1.52e-08  2.06e-02  0.00e+00  ✔ (f-type)    
 33     1      -         1.00e+01  OPT   2.10e+02  -         7.74e-05  5.520e-02  1.52e-08  2.06e-02  0.00e+00  ✔ (f-type)    
 34     1      -         1.00e+01  OPT   2.10e+02  -         7.73e-05  5.520e-02  1.51e-08  2.06e-02  0.00e+00  ✔ (f-type)    
 35     1      -         1.00e+01  OPT   2.10e+02  -         7.72e-05  5.520e-02  1.51e-08  2.06e-02  0.00e+00  ✔ (f-type)    
 36     1      -         1.00e+01  OPT   2.10e+02  -         7.72e-05  5.520e-02  1.51e-08  2.05e-02  0.00e+00  ✔ (f-type)    
 37     1      -         1.00e+01  OPT   2.10e+02  -         7.71e-05  5.519e-02  1.51e-08  2.05e-02  0.00e+00  ✔ (f-type)    
 38     1      -         1.00e+01  OPT   2.10e+02  -         7.70e-05  5.519e-02  1.50e-08  2.05e-02  0.00e+00  ✔ (f-type)    
 39     1      -         1.00e+01  OPT   2.10e+02  -         7.70e-05  5.519e-02  1.50e-08  2.05e-02  0.00e+00  ✔ (f-type)    
 40     1      -         1.00e+01  OPT   2.10e+02  -         7.69e-05  5.519e-02  1.50e-08  2.05e-02  0.00e+00  ✔ (f-type)    
 41     1      -         1.00e+01  OPT   2.10e+02  -         7.68e-05  5.519e-02  1.50e-08  2.05e-02  0.00e+00  ✔ (f-type)    
 42     1      -         1.00e+01  OPT   2.10e+02  -         7.68e-05  5.518e-02  1.49e-08  2.04e-02  0.00e+00  ✔ (f-type)    
 43     1      -         1.00e+01  OPT   2.10e+02  -         7.67e-05  5.518e-02  1.49e-08  2.04e-02  0.00e+00  ✔ (f-type)    
 44     1      -         1.00e+01  OPT   2.10e+02  -         7.66e-05  5.518e-02  1.49e-08  2.04e-02  0.00e+00  ✔ (f-type)    
 45     1      -         1.00e+01  OPT   2.10e+02  -         7.66e-05  5.518e-02  1.49e-08  2.04e-02  0.00e+00  ✔ (f-type)    
 46     1      -         1.00e+01  OPT   2.10e+02  -         7.65e-05  5.518e-02  1.48e-08  2.04e-02  0.00e+00  ✔ (f-type)    
 47     1      -         1.00e+01  OPT   2.10e+02  -         7.65e-05  5.517e-02  1.48e-08  2.04e-02  0.00e+00  ✔ (f-type)    
 48     1      -         1.00e+01  OPT   2.10e+02  -         7.64e-05  5.517e-02  1.48e-08  2.03e-02  0.00e+00  ✔ (f-type)    
 49     1      -         1.00e+01  OPT   2.10e+02  -         7.63e-05  5.517e-02  1.48e-08  2.03e-02  0.00e+00  ✔ (f-type)    
 50     1      -         1.00e+01  OPT   2.10e+02  -         7.63e-05  5.517e-02  1.47e-08  2.03e-02  0.00e+00  ✔ (f-type)    
 51     1      -         1.00e+01  OPT   2.10e+02  -         7.62e-05  5.517e-02  1.47e-08  2.03e-02  0.00e+00  ✔ (f-type)    
 52     1      -         1.00e+01  OPT   2.10e+02  -         7.61e-05  5.516e-02  1.47e-08  2.03e-02  0.00e+00  ✔ (f-type)    
 53     1      -         1.00e+01  OPT   2.10e+02  -         7.61e-05  5.516e-02  1.47e-08  2.03e-02  0.00e+00  ✔ (f-type)    
 54     1      -         1.00e+01  OPT   2.10e+02  -         7.60e-05  5.516e-02  1.46e-08  2.02e-02  0.00e+00  ✔ (f-type)    
 55     1      -         1.00e+01  OPT   2.10e+02  -         7.59e-05  5.516e-02  1.46e-08  2.02e-02  0.00e+00  ✔ (f-type)    
 56     1      -         1.00e+01  OPT   2.10e+02  -         7.59e-05  5.516e-02  1.46e-08  2.02e-02  0.00e+00  ✔ (f-type)    
 57     1      -         1.00e+01  OPT   2.10e+02  -         7.58e-05  5.515e-02  1.46e-08  2.02e-02  0.00e+00  ✔ (f-type)    
 58     1      -         1.00e+01  OPT   2.10e+02  -         7.57e-05  5.515e-02  1.46e-08  2.02e-02  0.00e+00  ✔ (f-type)    
 59     1      -         1.00e+01  OPT   2.10e+02  -         7.57e-05  5.515e-02  1.45e-08  2.02e-02  0.00e+00  ✔ (f-type)    
 60     1      -         1.00e+01  OPT   2.10e+02  -         7.56e-05  5.515e-02  1.45e-08  2.01e-02  0.00e+00  ✔ (f-type)    
 61     1      -         1.00e+01  OPT   2.10e+02  -         7.56e-05  5.515e-02  1.45e-08  2.01e-02  0.00e+00  ✔ (f-type)    
 62     1      -         1.00e+01  OPT   2.10e+02  -         7.55e-05  5.514e-02  1.45e-08  2.01e-02  0.00e+00  ✔ (f-type)    
 63     1      -         1.00e+01  OPT   2.10e+02  -         7.54e-05  5.514e-02  1.44e-08  2.01e-02  0.00e+00  ✔ (f-type)    
 64     1      -         1.00e+01  OPT   2.10e+02  -         7.54e-05  5.514e-02  1.44e-08  2.01e-02  0.00e+00  ✔ (f-type)    
 65     1      -         1.00e+01  OPT   2.10e+02  -         7.53e-05  5.514e-02  1.44e-08  2.01e-02  0.00e+00  ✔ (f-type)    
 66     1      -         1.00e+01  OPT   2.10e+02  -         7.52e-05  5.514e-02  1.44e-08  2.00e-02  0.00e+00  ✔ (f-type)    
 67     1      -         1.00e+01  OPT   2.10e+02  -         7.52e-05  5.513e-02  1.43e-08  2.00e-02  0.00e+00  ✔ (f-type)    
 68     1      -         1.00e+01  OPT   2.10e+02  -         7.51e-05  5.513e-02  1.43e-08  2.00e-02  0.00e+00  ✔ (f-type)    
 69     1      -         1.00e+01  OPT   2.10e+02  -         7.50e-05  5.513e-02  1.43e-08  2.00e-02  0.00e+00  ✔ (f-type)    
 70     1      -         1.00e+01  OPT   2.10e+02  -         7.50e-05  5.513e-02  1.43e-08  2.00e-02  0.00e+00  ✔ (f-type)    
 71     1      -         1.00e+01  OPT   2.10e+02  -         7.49e-05  5.513e-02  1.42e-08  2.00e-02  0.00e+00  ✔ (f-type)    
 72     1      -         1.00e+01  OPT   2.10e+02  -         7.49e-05  5.512e-02  1.42e-08  1.99e-02  0.00e+00  ✔ (f-type)    
 73     1      -         1.00e+01  OPT   2.10e+02  -         7.48e-05  5.512e-02  1.42e-08  1.99e-02  0.00e+00  ✔ (f-type)    
 74     1      -         1.00e+01  OPT   2.10e+02  -         7.47e-05  5.512e-02  1.42e-08  1.99e-02  0.00e+00  ✔ (f-type)    
 75     1      -         1.00e+01  OPT   2.10e+02  -         7.47e-05  5.512e-02  1.42e-08  1.99e-02  0.00e+00  ✔ (f-type)    
 76     1      -         1.00e+01  OPT   2.10e+02  -         7.46e-05  5.512e-02  1.41e-08  1.99e-02  0.00e+00  ✔ (f-type)    
 77     1      -         1.00e+01  OPT   2.10e+02  -         7.45e-05  5.512e-02  1.41e-08  1.99e-02  0.00e+00  ✔ (f-type)    
 78     1      -         1.00e+01  OPT   2.10e+02  -         7.45e-05  5.511e-02  1.41e-08  1.98e-02  0.00e+00  ✔ (f-type)    
 79     1      -         1.00e+01  OPT   2.10e+02  -         7.44e-05  5.511e-02  1.41e-08  1.98e-02  0.00e+00  ✔ (f-type)    
 80     1      -         1.00e+01  OPT   2.10e+02  -         7.44e-05  5.511e-02  1.40e-08  1.98e-02  0.00e+00  ✔ (f-type)    
 81     1      -         1.00e+01  OPT   2.10e+02  -         7.43e-05  5.511e-02  1.40e-08  1.98e-02  0.00e+00  ✔ (f-type)    
 82     1      -         1.00e+01  OPT   2.10e+02  -         7.42e-05  5.511e-02  1.40e-08  1.98e-02  0.00e+00  ✔ (f-type)    
 83     1      -         1.00e+01  OPT   2.10e+02  -         7.42e-05  5.510e-02  1.40e-08  1.98e-02  0.00e+00  ✔ (f-type)    
 84     1      -         1.00e+01  OPT   2.10e+02  -         7.41e-05  5.510e-02  1.39e-08  1.97e-02  0.00e+00  ✔ (f-type)    
 85     1      -         1.00e+01  OPT   2.10e+02  -         7.40e-05  5.510e-02  1.39e-08  1.97e-02  0.00e+00  ✔ (f-type)    
 86     1      -         1.00e+01  OPT   2.10e+02  -         7.40e-05  5.510e-02  1.39e-08  1.97e-02  0.00e+00  ✔ (f-type)    
 87     1      -         1.00e+01  OPT   2.10e+02  -         7.39e-05  5.510e-02  1.39e-08  1.97e-02  0.00e+00  ✔ (f-type)    
 88     1      -         1.00e+01  OPT   2.10e+02  -         7.38e-05  5.509e-02  1.39e-08  1.97e-02  0.00e+00  ✔ (f-type)    
 89     1      -         1.00e+01  OPT   2.10e+02  -         7.38e-05  5.509e-02  1.38e-08  1.97e-02  0.00e+00  ✔ (f-type)    
 90     1      -         1.00e+01  OPT   2.10e+02  -         7.37e-05  5.509e-02  1.38e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 91     1      -         1.00e+01  OPT   2.10e+02  -         7.37e-05  5.509e-02  1.38e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 92     1      -         1.00e+01  OPT   2.10e+02  -         7.36e-05  5.509e-02  1.38e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 93     1      -         1.00e+01  OPT   2.10e+02  -         7.35e-05  5.509e-02  1.37e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 94     1      -         1.00e+01  OPT   2.10e+02  -         7.35e-05  5.508e-02  1.37e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 95     1      -         1.00e+01  OPT   2.10e+02  -         7.34e-05  5.508e-02  1.37e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 96     1      -         1.00e+01  OPT   2.10e+02  -         7.34e-05  5.508e-02  1.37e-08  1.96e-02  0.00e+00  ✔ (f-type)    
 97     1      -         1.00e+01  OPT   2.10e+02  -         7.33e-05  5.508e-02  1.36e-08  1.95e-02  0.00e+00  ✔ (f-type)    
 98     1      -         1.00e+01  OPT   2.10e+02  -         7.32e-05  5.508e-02  1.36e-08  1.95e-02  0.00e+00  ✔ (f-type)    
 99     1      -         1.00e+01  OPT   2.10e+02  -         7.32e-05  5.507e-02  1.36e-08  1.95e-02  0.00e+00  ✔ (f-type)    
 100    1      -         1.00e+01  OPT   2.10e+02  -         7.31e-05  5.507e-02  1.36e-08  1.95e-02  0.00e+00  ✔ (f-type)    
 101    1      -         1.00e+01  OPT   2.10e+02  -         7.30e-05  5.507e-02  1.36e-08  1.95e-02  0.00e+00  ✔ (f-type)    
 102    1      -         1.00e+01  OPT   2.10e+02  -         7.30e-05  5.507e-02  1.35e-08  1.95e-02  0.00e+00  ✔ (f-type)    
 103    1      -         1.00e+01  OPT   2.10e+02  -         7.29e-05  5.507e-02  1.35e-08  1.94e-02  0.00e+00  ✔ (f-type)    
 104    1      -         1.00e+01  OPT   2.10e+02  -         7.29e-05  5.507e-02  1.35e-08  1.94e-02  0.00e+00  ✔ (f-type)    
 105    1      -         1.00e+01  OPT   2.10e+02  -         7.28e-05  5.506e-02  1.35e-08  1.94e-02  0.00e+00  ✔ (f-type)    
 106    1      -         1.00e+01  OPT   2.10e+02  -         7.27e-05  5.506e-02  1.34e-08  1.94e-02  0.00e+00  ✔ (f-type)    
 107    1      -         1.00e+01  OPT   2.10e+02  -         7.27e-05  5.506e-02  1.34e-08  1.94e-02  0.00e+00  ✔ (f-type)    
 108    1      -         1.00e+01  OPT   2.10e+02  -         7.26e-05  5.506e-02  1.34e-08  1.94e-02  0.00e+00  ✔ (f-type)    
 109    1      -         1.00e+01  OPT   2.10e+02  -         7.26e-05  5.506e-02  1.34e-08  1.93e-02  0.00e+00  ✔ (f-type)    
 110    1      -         1.00e+01  OPT   2.10e+02  -         7.25e-05  5.506e-02  1.34e-08  1.93e-02  0.00e+00  ✔ (f-type)    
 111    1      -         1.00e+01  OPT   2.10e+02  -         7.24e-05  5.505e-02  1.33e-08  1.93e-02  0.00e+00  ✔ (f-type)    
 112    1      -         1.00e+01  OPT   2.10e+02  -         7.24e-05  5.505e-02  1.33e-08  1.93e-02  0.00e+00  ✔ (f-type)    
 113    1      -         1.00e+01  OPT   2.10e+02  -         7.23e-05  5.505e-02  1.33e-08  1.93e-02  0.00e+00  ✔ (f-type)    
 114    1      -         1.00e+01  OPT   2.10e+02  -         7.22e-05  5.505e-02  1.33e-08  1.93e-02  0.00e+00  ✔ (f-type)    
 115    1      -         1.00e+01  OPT   2.10e+02  -         7.22e-05  5.505e-02  1.33e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 116    1      -         1.00e+01  OPT   2.10e+02  -         7.21e-05  5.504e-02  1.32e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 117    1      -         1.00e+01  OPT   2.10e+02  -         7.21e-05  5.504e-02  1.32e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 118    1      -         1.00e+01  OPT   2.10e+02  -         7.20e-05  5.504e-02  1.32e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 119    1      -         1.00e+01  OPT   2.10e+02  -         7.19e-05  5.504e-02  1.32e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 120    1      -         1.00e+01  OPT   2.10e+02  -         7.19e-05  5.504e-02  1.31e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 121    1      -         1.00e+01  OPT   2.10e+02  -         7.18e-05  5.504e-02  1.31e-08  1.92e-02  0.00e+00  ✔ (f-type)    
 122    1      -         1.00e+01  OPT   2.10e+02  -         7.18e-05  5.503e-02  1.31e-08  1.91e-02  0.00e+00  ✔ (f-type)    
 123    1      -         1.00e+01  OPT   2.10e+02  -         7.17e-05  5.503e-02  1.31e-08  1.91e-02  0.00e+00  ✔ (f-type)    
 124    1      -         1.00e+01  OPT   2.10e+02  -         7.16e-05  5.503e-02  1.31e-08  1.91e-02  0.00e+00  ✔ (f-type)    
 125    1      -         1.00e+01  OPT   2.10e+02  -         7.16e-05  5.503e-02  1.30e-08  1.91e-02  0.00e+00  ✔ (f-type)    
 126    1      -         1.00e+01  OPT   2.10e+02  -         7.15e-05  5.503e-02  1.30e-08  1.91e-02  0.00e+00  ✔ (f-type)    
 127    1      -         1.00e+01  OPT   2.10e+02  -         7.15e-05  5.503e-02  1.30e-08  1.91e-02  0.00e+00  ✔ (f-type)    
 128    1      -         1.00e+01  OPT   2.10e+02  -         7.14e-05  5.502e-02  1.30e-08  1.90e-02  0.00e+00  ✔ (f-type)    
 129    1      -         1.00e+01  OPT   2.10e+02  -         7.13e-05  5.502e-02  1.30e-08  1.90e-02  0.00e+00  ✔ (f-type)    
 130    1      -         1.00e+01  OPT   2.10e+02  -         7.13e-05  5.502e-02  1.29e-08  1.90e-02  0.00e+00  ✔ (f-type)    
 131    1      -         1.00e+01  OPT   2.10e+02  -         7.12e-05  5.502e-02  1.29e-08  1.90e-02  0.00e+00  ✔ (f-type)    
 132    1      -         1.00e+01  OPT   2.10e+02  -         7.12e-05  5.502e-02  1.29e-08  1.90e-02  0.00e+00  ✔ (f-type)    
 133    1      -         1.00e+01  OPT   2.10e+02  -         7.11e-05  5.501e-02  1.29e-08  1.90e-02  0.00e+00  ✔ (f-type)    
 134    1      -         1.00e+01  OPT   2.10e+02  -         7.10e-05  5.501e-02  1.28e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 135    1      -         1.00e+01  OPT   2.10e+02  -         7.10e-05  5.501e-02  1.28e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 136    1      -         1.00e+01  OPT   2.10e+02  -         7.09e-05  5.501e-02  1.28e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 137    1      -         1.00e+01  OPT   2.10e+02  -         7.09e-05  5.501e-02  1.28e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 138    1      -         1.00e+01  OPT   2.10e+02  -         7.08e-05  5.501e-02  1.28e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 139    1      -         1.00e+01  OPT   2.10e+02  -         7.07e-05  5.500e-02  1.27e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 140    1      -         1.00e+01  OPT   2.10e+02  -         7.07e-05  5.500e-02  1.27e-08  1.89e-02  0.00e+00  ✔ (f-type)    
 141    1      -         1.00e+01  OPT   2.10e+02  -         7.06e-05  5.500e-02  1.27e-08  1.88e-02  0.00e+00  ✔ (f-type)    
 142    1      -         1.00e+01  OPT   2.10e+02  -         7.06e-05  5.500e-02  1.27e-08  1.88e-02  0.00e+00  ✔ (f-type)    
 143    1      -         1.00e+01  OPT   2.10e+02  -         7.05e-05  5.500e-02  1.27e-08  1.88e-02  0.00e+00  ✔ (f-type)    
 144    1      -         1.00e+01  OPT   2.10e+02  -         7.05e-05  5.500e-02  1.26e-08  1.88e-02  0.00e+00  ✔ (f-type)    
 145    1      -         1.00e+01  OPT   2.10e+02  -         7.04e-05  5.499e-02  1.26e-08  1.88e-02  0.00e+00  ✔ (f-type)    
 146    1      -         1.00e+01  OPT   2.10e+02  -         7.03e-05  5.499e-02  1.26e-08  1.88e-02  0.00e+00  ✔ (f-type)    
 147    1      -         1.00e+01  OPT   2.10e+02  -         7.03e-05  5.499e-02  1.26e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 148    1      -         1.00e+01  OPT   2.10e+02  -         7.02e-05  5.499e-02  1.26e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 149    1      -         1.00e+01  OPT   2.10e+02  -         7.02e-05  5.499e-02  1.25e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 150    1      -         1.00e+01  OPT   2.10e+02  -         7.01e-05  5.499e-02  1.25e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 151    1      -         1.00e+01  OPT   2.10e+02  -         7.00e-05  5.498e-02  1.25e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 152    1      -         1.00e+01  OPT   2.10e+02  -         7.00e-05  5.498e-02  1.25e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 153    1      -         1.00e+01  OPT   2.10e+02  -         6.99e-05  5.498e-02  1.25e-08  1.87e-02  0.00e+00  ✔ (f-type)    
 154    1      -         1.00e+01  OPT   2.10e+02  -         6.99e-05  5.498e-02  1.24e-08  1.86e-02  0.00e+00  ✔ (f-type)    
 155    1      -         1.00e+01  OPT   2.10e+02  -         6.98e-05  5.498e-02  1.24e-08  1.86e-02  0.00e+00  ✔ (f-type)    
 156    1      -         1.00e+01  OPT   2.10e+02  -         6.97e-05  5.498e-02  1.24e-08  1.86e-02  0.00e+00  ✔ (f-type)    
 157    1      -         1.00e+01  OPT   2.10e+02  -         6.97e-05  5.497e-02  1.24e-08  1.86e-02  0.00e+00  ✔ (f-type)    
 158    1      -         1.00e+01  OPT   2.10e+02  -         6.96e-05  5.497e-02  1.24e-08  1.86e-02  0.00e+00  ✔ (f-type)    
 159    1      -         1.00e+01  OPT   2.10e+02  -         6.96e-05  5.497e-02  1.23e-08  1.86e-02  0.00e+00  ✔ (f-type)    
 160    1      -         1.00e+01  OPT   2.10e+02  -         6.95e-05  5.497e-02  1.23e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 161    1      -         1.00e+01  OPT   2.10e+02  -         6.95e-05  5.497e-02  1.23e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 162    1      -         1.00e+01  OPT   2.10e+02  -         6.94e-05  5.497e-02  1.23e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 163    1      -         1.00e+01  OPT   2.10e+02  -         6.93e-05  5.496e-02  1.22e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 164    1      -         1.00e+01  OPT   2.10e+02  -         6.93e-05  5.496e-02  1.22e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 165    1      -         1.00e+01  OPT   2.10e+02  -         6.92e-05  5.496e-02  1.22e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 166    1      -         1.00e+01  OPT   2.10e+02  -         6.92e-05  5.496e-02  1.22e-08  1.85e-02  0.00e+00  ✔ (f-type)    
 167    1      -         1.00e+01  OPT   2.10e+02  -         6.91e-05  5.496e-02  1.22e-08  1.84e-02  0.00e+00  ✔ (f-type)    
 168    1      -         1.00e+01  OPT   2.10e+02  -         6.90e-05  5.496e-02  1.21e-08  1.84e-02  0.00e+00  ✔ (f-type)    
 169    1      -         1.00e+01  OPT   2.10e+02  -         6.90e-05  5.496e-02  1.21e-08  1.84e-02  0.00e+00  ✔ (f-type)    
 170    1      -         1.00e+01  OPT   2.10e+02  -         6.89e-05  5.495e-02  1.21e-08  1.84e-02  0.00e+00  ✔ (f-type)    
 171    1      -         1.00e+01  OPT   2.10e+02  -         6.89e-05  5.495e-02  1.21e-08  1.84e-02  0.00e+00  ✔ (f-type)    
 172    1      -         1.00e+01  OPT   2.10e+02  -         6.88e-05  5.495e-02  1.21e-08  1.84e-02  0.00e+00  ✔ (f-type)    
 173    1      -         1.00e+01  OPT   2.10e+02  -         6.88e-05  5.495e-02  1.21e-08  1.83e-02  0.00e+00  ✔ (f-type)    
 174    1      -         1.00e+01  OPT   2.10e+02  -         6.87e-05  5.495e-02  1.20e-08  1.83e-02  0.00e+00  ✔ (f-type)    
 175    1      -         1.00e+01  OPT   2.10e+02  -         6.86e-05  5.495e-02  1.20e-08  1.83e-02  0.00e+00  ✔ (f-type)    
 176    1      -         1.00e+01  OPT   2.10e+02  -         6.86e-05  5.494e-02  1.20e-08  1.83e-02  0.00e+00  ✔ (f-type)    
 177    1      -         1.00e+01  OPT   2.10e+02  -         6.85e-05  5.494e-02  1.20e-08  1.83e-02  0.00e+00  ✔ (f-type)    
 178    1      -         1.00e+01  OPT   2.10e+02  -         6.85e-05  5.494e-02  1.20e-08  1.83e-02  0.00e+00  ✔ (f-type)    
